"","COMID"
"1685",8101253
"1686",8102737
"1687",8101221
"1688",8101203
"1689",8101123
"1690",8101079
"1691",8101071
"1692",8101015
"1693",8100959
"1694",8100887
"1695",8100827
"1696",8102693
"1697",8103011
"1698",8102247
"1699",8102237
"1700",8102149
"1701",8102015
"1702",8102919
"1703",8102909
"1704",8101981
"1705",8102321
"1706",8103025
"1707",8103023
"1708",8102463
"1709",8102479
"1710",8102525
"1711",8102181
"1712",8102905
"1713",8102115
"1714",8102031
"1715",8101997
"1716",8101967
"1717",8102253
"1718",8102963
"1719",8102847
"1720",8102285
"1721",8102327
"1722",8102511
"1723",8103207
"1724",8102557
"1725",8103043
"1726",8103041
"1727",8102593
"1728",8103541
"1729",8102395
"1730",8102953
"1731",8102951
"1732",8102419
"1733",8102427
"1734",8102447
"1735",8102481
"1736",8102499
"1737",8102561
"1738",8099955
"1739",8100055
"1740",8099951
"1741",8099933
"1742",8099931
"1743",8099925
"1744",8102355
"1745",8102997
"1746",8102995
"1747",8102385
"1748",8102413
"1749",8102435
"1750",8102467
"1751",8102515
"1752",8102527
"1753",8102543
"1754",8102567
"1755",8102573
"1756",8103491
"1757",8102619
"1758",8106347
"1759",8103531
"1760",8103561
"1761",8103571
"1762",8103589
"1763",8103595
"1764",8103729
"1765",8103631
"1766",8103657
"1767",8103761
"1768",8103715
"1769",8103749
"1770",8103633
"1771",8103607
"1772",8103769
"1773",8102683
"1774",8102677
"1775",8102673
"1776",8102671
"1777",8103711
"1778",8103739
"1779",8103495
"1780",8103733
"1781",8102555
"1782",8103079
"1783",8103075
"1784",8102509
"1785",8102401
"1786",8102365
"1787",8102289
"1788",8102259
"1789",8102203
"1790",8102529
"1791",8103069
"1792",8102425
"1793",8103229
"1794",8102403
"1795",8102383
"1796",8102323
"1797",8102457
"1798",8103047
"1799",8102483
"1800",8103051
"1801",8102441
"1802",8102485
"1803",8103045
"1804",8102491
"1805",8103037
"1806",8102255
"1807",8103021
"1808",8102167
"1809",8102059
"1810",8102037
"1811",8102025
"1812",8101985
"1813",8101947
"1814",8101907
"1815",8103225
"1816",8102239
"1817",8102933
"1818",8102315
"1819",8102975
"1820",8103179
"1821",8102281
"1822",8102947
"1823",8102267
"1824",8102939
"1825",8102197
"1826",8102907
"1827",8099949
"1828",8100045
"1829",8099969
"1830",8100077
"1831",8100075
"1832",8099961
"1833",8100069
"1834",8100067
